User ID,Age,Gender,Fitness Level,Goals,Available Equipment,Workout Plan
1460,41,Other,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1461,56,Male,Advanced,Endurance,Treadmill,Running
1462,56,Other,Beginner,Flexibility,None,Basic Yoga
1463,48,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
1464,59,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
1465,19,Other,Intermediate,Muscle Gain,Resistance Bands,Strength Training
1466,59,Female,Beginner,Endurance,None,Walking
1467,25,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1468,37,Male,Intermediate,Endurance,Treadmill,Jogging
1469,20,Male,Intermediate,Weight Loss,None,Moderate Cardio
1470,37,Other,Intermediate,Weight Loss,None,Moderate Cardio
1471,29,Male,Intermediate,Muscle Gain,Dumbbells,Strength Training
1472,19,Other,Advanced,Endurance,Resistance Bands,Running
1473,42,Female,Intermediate,Muscle Gain,None,Strength Training
1474,40,Male,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
1475,20,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
1476,52,Other,Advanced,Endurance,None,Running
1477,19,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
1478,18,Male,Intermediate,Flexibility,None,Intermediate Yoga
1479,64,Female,Beginner,Endurance,Treadmill,Walking
1480,52,Female,Beginner,Flexibility,Treadmill,Basic Yoga
1481,18,Male,Beginner,Endurance,Resistance Bands,Walking
1482,27,Female,Advanced,Weight Loss,Resistance Bands,HIIT
1483,26,Male,Advanced,Endurance,Treadmill,Running
1484,50,Other,Intermediate,Endurance,None,Jogging
1485,51,Female,Beginner,Weight Loss,Resistance Bands,Light Cardio
1486,42,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
1487,35,Other,Advanced,Endurance,Resistance Bands,Running
1488,41,Other,Advanced,Endurance,None,Running
1489,39,Other,Beginner,Flexibility,Treadmill,Basic Yoga
1490,52,Other,Advanced,Flexibility,Treadmill,Advanced Yoga
1491,42,Other,Advanced,Endurance,Treadmill,Running
1492,28,Male,Intermediate,Flexibility,None,Intermediate Yoga
1493,27,Female,Beginner,Muscle Gain,None,Bodyweight Training
1494,36,Other,Intermediate,Muscle Gain,None,Strength Training
1495,50,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
1496,29,Other,Advanced,Endurance,Resistance Bands,Running
1497,26,Female,Beginner,Endurance,Resistance Bands,Walking
1498,52,Other,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
1499,23,Other,Advanced,Endurance,Resistance Bands,Running
1500,56,Female,Advanced,Weight Loss,Treadmill,HIIT
1501,63,Other,Advanced,Flexibility,None,Advanced Yoga
1502,45,Other,Advanced,Endurance,None,Running
1503,57,Female,Advanced,Flexibility,None,Advanced Yoga
1504,61,Female,Advanced,Weight Loss,None,HIIT
1505,49,Female,Advanced,Flexibility,None,Advanced Yoga
1506,63,Male,Beginner,Endurance,Dumbbells,Walking
1507,41,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
1508,36,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
1509,59,Other,Advanced,Endurance,Treadmill,Running
1510,25,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
1511,41,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1512,26,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1513,39,Other,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1514,31,Other,Advanced,Endurance,Resistance Bands,Running
1515,27,Female,Beginner,Weight Loss,None,Light Cardio
1516,55,Male,Advanced,Weight Loss,Dumbbells,HIIT
1517,20,Other,Advanced,Flexibility,None,Advanced Yoga
1518,49,Female,Intermediate,Endurance,Resistance Bands,Jogging
1519,61,Female,Beginner,Endurance,Treadmill,Walking
1520,33,Male,Beginner,Weight Loss,Treadmill,Light Cardio
1521,46,Other,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
1522,42,Other,Beginner,Weight Loss,Treadmill,Light Cardio
1523,35,Male,Advanced,Weight Loss,Treadmill,HIIT
1524,21,Female,Intermediate,Flexibility,None,Intermediate Yoga
1525,35,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
1526,58,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
1527,20,Female,Intermediate,Endurance,Resistance Bands,Jogging
1528,44,Male,Intermediate,Weight Loss,None,Moderate Cardio
1529,40,Male,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
1530,47,Female,Advanced,Weight Loss,Treadmill,HIIT
1531,61,Female,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1532,41,Other,Beginner,Weight Loss,None,Light Cardio
1533,38,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
1534,40,Other,Beginner,Flexibility,Treadmill,Basic Yoga
1535,43,Other,Advanced,Flexibility,None,Advanced Yoga
1536,21,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
1537,35,Other,Beginner,Endurance,None,Walking
1538,51,Female,Advanced,Flexibility,None,Advanced Yoga
1539,64,Male,Beginner,Weight Loss,Treadmill,Light Cardio
1540,60,Female,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
1541,58,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1542,42,Female,Beginner,Endurance,Dumbbells,Walking
1543,22,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
1544,62,Female,Advanced,Endurance,Treadmill,Running
1545,57,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1546,20,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1547,54,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
1548,20,Other,Advanced,Muscle Gain,None,Advanced Strength Training
1549,57,Male,Advanced,Flexibility,None,Advanced Yoga
1550,63,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
1551,63,Male,Advanced,Endurance,Dumbbells,Running
1552,34,Female,Beginner,Endurance,Dumbbells,Walking
1553,22,Male,Beginner,Weight Loss,Treadmill,Light Cardio
1554,44,Female,Advanced,Weight Loss,None,HIIT
1555,32,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1556,26,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
1557,34,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
1558,56,Female,Advanced,Weight Loss,None,HIIT
1559,31,Female,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1560,19,Female,Intermediate,Endurance,Resistance Bands,Jogging
1561,31,Female,Beginner,Endurance,Treadmill,Walking
1562,30,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1563,42,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
1564,22,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
1565,55,Male,Advanced,Endurance,Dumbbells,Running
1566,60,Male,Beginner,Endurance,None,Walking
1567,52,Female,Intermediate,Endurance,None,Jogging
1568,48,Female,Advanced,Weight Loss,Dumbbells,HIIT
1569,58,Female,Beginner,Muscle Gain,None,Bodyweight Training
1570,34,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1571,35,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1572,37,Male,Advanced,Muscle Gain,None,Advanced Strength Training
1573,43,Other,Intermediate,Endurance,None,Jogging
1574,64,Other,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
1575,36,Female,Beginner,Flexibility,None,Basic Yoga
1576,35,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
1577,35,Other,Intermediate,Muscle Gain,Resistance Bands,Strength Training
1578,35,Other,Intermediate,Flexibility,None,Intermediate Yoga
1579,62,Female,Beginner,Weight Loss,Resistance Bands,Light Cardio
1580,30,Male,Advanced,Flexibility,None,Advanced Yoga
1581,63,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
1582,33,Other,Beginner,Muscle Gain,None,Bodyweight Training
1583,64,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1584,56,Other,Intermediate,Weight Loss,None,Moderate Cardio
1585,18,Female,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1586,20,Other,Beginner,Flexibility,Resistance Bands,Basic Yoga
1587,26,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
1588,27,Other,Advanced,Endurance,None,Running
1589,19,Other,Beginner,Endurance,Treadmill,Walking
1590,43,Male,Advanced,Endurance,Treadmill,Running
1591,46,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1592,40,Male,Beginner,Weight Loss,None,Light Cardio
1593,19,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
1594,49,Male,Beginner,Weight Loss,None,Light Cardio
1595,39,Female,Advanced,Weight Loss,Dumbbells,HIIT
1596,35,Male,Advanced,Weight Loss,None,HIIT
1597,26,Female,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1598,60,Female,Advanced,Weight Loss,Treadmill,HIIT
1599,39,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
1600,59,Male,Beginner,Endurance,Treadmill,Walking
1601,18,Male,Beginner,Endurance,None,Walking
1602,49,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
1603,58,Female,Advanced,Flexibility,Dumbbells,Advanced Yoga
1604,30,Male,Beginner,Weight Loss,Treadmill,Light Cardio
1605,44,Other,Beginner,Endurance,None,Walking
1606,22,Female,Advanced,Weight Loss,Dumbbells,HIIT
1607,39,Male,Advanced,Endurance,Resistance Bands,Running
1608,42,Male,Beginner,Flexibility,Treadmill,Basic Yoga
1609,39,Female,Advanced,Weight Loss,Dumbbells,HIIT
1610,25,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1611,38,Other,Advanced,Weight Loss,Dumbbells,HIIT
1612,57,Female,Beginner,Muscle Gain,None,Bodyweight Training
1613,55,Female,Intermediate,Weight Loss,None,Moderate Cardio
1614,52,Female,Advanced,Weight Loss,Resistance Bands,HIIT
1615,42,Female,Advanced,Endurance,Dumbbells,Running
1616,18,Female,Beginner,Weight Loss,None,Light Cardio
1617,33,Male,Beginner,Weight Loss,Treadmill,Light Cardio
1618,21,Other,Advanced,Weight Loss,None,HIIT
1619,34,Other,Intermediate,Endurance,Resistance Bands,Jogging
1620,46,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1621,50,Other,Intermediate,Endurance,Treadmill,Jogging
1622,38,Other,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
1623,26,Male,Intermediate,Muscle Gain,Dumbbells,Strength Training
1624,29,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
1625,26,Female,Advanced,Endurance,Dumbbells,Running
1626,44,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
1627,41,Other,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1628,49,Female,Advanced,Flexibility,Dumbbells,Advanced Yoga
1629,18,Other,Intermediate,Flexibility,None,Intermediate Yoga
1630,44,Female,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
1631,42,Male,Intermediate,Flexibility,None,Intermediate Yoga
1632,40,Male,Intermediate,Endurance,Dumbbells,Jogging
1633,45,Other,Beginner,Muscle Gain,None,Bodyweight Training
1634,34,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1635,28,Female,Advanced,Weight Loss,Dumbbells,HIIT
1636,57,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
1637,61,Male,Intermediate,Endurance,Treadmill,Jogging
1638,33,Male,Advanced,Endurance,Treadmill,Running
1639,64,Other,Advanced,Weight Loss,Resistance Bands,HIIT
1640,30,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
1641,54,Other,Beginner,Muscle Gain,None,Bodyweight Training
1642,24,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1643,26,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
1644,22,Other,Beginner,Flexibility,None,Basic Yoga
1645,63,Female,Intermediate,Endurance,None,Jogging
1646,56,Male,Intermediate,Endurance,None,Jogging
1647,60,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1648,19,Female,Beginner,Flexibility,None,Basic Yoga
1649,51,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1650,64,Other,Beginner,Endurance,Dumbbells,Walking
1651,18,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
1652,29,Male,Beginner,Weight Loss,None,Light Cardio
1653,51,Other,Beginner,Weight Loss,None,Light Cardio
1654,29,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
1655,41,Female,Intermediate,Weight Loss,None,Moderate Cardio
1656,53,Other,Beginner,Endurance,Resistance Bands,Walking
1657,56,Other,Intermediate,Endurance,None,Jogging
1658,44,Male,Beginner,Endurance,Treadmill,Walking
1659,41,Other,Beginner,Endurance,Treadmill,Walking
1660,56,Male,Advanced,Endurance,Dumbbells,Running
1661,47,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
1662,24,Female,Beginner,Endurance,Resistance Bands,Walking
1663,27,Male,Advanced,Endurance,Resistance Bands,Running
1664,23,Female,Intermediate,Muscle Gain,Resistance Bands,Strength Training
1665,36,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
1666,52,Female,Beginner,Flexibility,Treadmill,Basic Yoga
1667,45,Female,Beginner,Flexibility,Dumbbells,Basic Yoga
1668,29,Female,Intermediate,Endurance,Resistance Bands,Jogging
1669,21,Female,Intermediate,Endurance,Resistance Bands,Jogging
1670,46,Female,Intermediate,Endurance,Dumbbells,Jogging
1671,32,Male,Intermediate,Endurance,None,Jogging
1672,59,Female,Advanced,Muscle Gain,None,Advanced Strength Training
1673,40,Female,Beginner,Endurance,Treadmill,Walking
1674,62,Male,Intermediate,Muscle Gain,Dumbbells,Strength Training
1675,27,Female,Intermediate,Endurance,Resistance Bands,Jogging
1676,40,Female,Beginner,Endurance,Dumbbells,Walking
1677,36,Other,Beginner,Flexibility,Treadmill,Basic Yoga
1678,22,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
1679,53,Male,Beginner,Weight Loss,Treadmill,Light Cardio
1680,31,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1681,19,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1682,24,Female,Beginner,Endurance,Treadmill,Walking
1683,18,Female,Intermediate,Endurance,Treadmill,Jogging
1684,48,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1685,30,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1686,31,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
1687,32,Female,Advanced,Flexibility,Dumbbells,Advanced Yoga
1688,26,Male,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
1689,64,Male,Advanced,Weight Loss,Treadmill,HIIT
1690,26,Other,Beginner,Endurance,Dumbbells,Walking
1691,62,Female,Intermediate,Endurance,Dumbbells,Jogging
1692,36,Female,Intermediate,Flexibility,None,Intermediate Yoga
1693,54,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1694,42,Male,Advanced,Endurance,None,Running
1695,21,Female,Advanced,Weight Loss,Dumbbells,HIIT
1696,53,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
1697,41,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1698,63,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
1699,56,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1700,33,Female,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1701,48,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
1702,55,Female,Beginner,Muscle Gain,None,Bodyweight Training
1703,48,Male,Intermediate,Muscle Gain,None,Strength Training
1704,30,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
1705,47,Other,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
1706,42,Other,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
1707,56,Female,Intermediate,Endurance,None,Jogging
1708,43,Female,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
1709,59,Other,Beginner,Flexibility,Treadmill,Basic Yoga
1710,32,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1711,53,Male,Beginner,Muscle Gain,None,Bodyweight Training
1712,35,Male,Intermediate,Endurance,Dumbbells,Jogging
1713,45,Male,Intermediate,Weight Loss,None,Moderate Cardio
1714,24,Other,Beginner,Muscle Gain,None,Bodyweight Training
1715,50,Male,Advanced,Flexibility,None,Advanced Yoga
1716,45,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
1717,24,Male,Advanced,Endurance,Resistance Bands,Running
1718,33,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
1719,40,Other,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
1720,29,Other,Intermediate,Endurance,None,Jogging
1721,18,Female,Beginner,Flexibility,Treadmill,Basic Yoga
1722,50,Other,Beginner,Flexibility,Treadmill,Basic Yoga
1723,43,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1724,54,Female,Beginner,Weight Loss,Resistance Bands,Light Cardio
1725,53,Other,Beginner,Weight Loss,None,Light Cardio
1726,39,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
1727,23,Male,Advanced,Endurance,Resistance Bands,Running
1728,59,Male,Advanced,Endurance,Dumbbells,Running
1729,20,Other,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
1730,23,Other,Beginner,Endurance,Resistance Bands,Walking
1731,33,Male,Advanced,Endurance,None,Running
1732,32,Male,Intermediate,Endurance,Treadmill,Jogging
1733,31,Male,Beginner,Flexibility,Treadmill,Basic Yoga
1734,58,Female,Beginner,Flexibility,Resistance Bands,Basic Yoga
1735,33,Male,Advanced,Weight Loss,Treadmill,HIIT
1736,31,Male,Advanced,Endurance,None,Running
1737,32,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1738,49,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
1739,35,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
1740,49,Male,Beginner,Endurance,Resistance Bands,Walking
1741,45,Other,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
1742,32,Male,Beginner,Endurance,None,Walking
1743,56,Male,Advanced,Weight Loss,Dumbbells,HIIT
1744,58,Other,Beginner,Endurance,Treadmill,Walking
1745,52,Other,Beginner,Flexibility,None,Basic Yoga
1746,55,Female,Beginner,Weight Loss,Resistance Bands,Light Cardio
1747,30,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
1748,38,Other,Advanced,Endurance,None,Running
1749,49,Other,Advanced,Muscle Gain,None,Advanced Strength Training
1750,36,Male,Beginner,Flexibility,Resistance Bands,Basic Yoga
1751,55,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1752,50,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
1753,54,Female,Beginner,Endurance,Treadmill,Walking
1754,44,Male,Intermediate,Endurance,Treadmill,Jogging
1755,28,Female,Beginner,Flexibility,Treadmill,Basic Yoga
1756,30,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
1757,30,Other,Beginner,Endurance,Dumbbells,Walking
1758,38,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
1759,25,Female,Beginner,Weight Loss,Treadmill,Light Cardio
1760,26,Male,Advanced,Weight Loss,Resistance Bands,HIIT
1761,23,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1762,56,Other,Intermediate,Muscle Gain,None,Strength Training
1763,55,Other,Advanced,Weight Loss,Treadmill,HIIT
1764,21,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
1765,34,Female,Intermediate,Endurance,None,Jogging
1766,25,Male,Intermediate,Flexibility,None,Intermediate Yoga
1767,28,Other,Advanced,Weight Loss,Treadmill,HIIT
1768,18,Male,Intermediate,Endurance,Treadmill,Jogging
1769,43,Female,Beginner,Flexibility,Dumbbells,Basic Yoga
1770,40,Other,Advanced,Weight Loss,Dumbbells,HIIT
1771,61,Female,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
1772,61,Other,Beginner,Endurance,None,Walking
1773,24,Other,Advanced,Endurance,Treadmill,Running
